regulon,hallmark,linScore,wangScore,jiangScore
1605,Genome_Instability_And_Mutation,1,1,1
1605,Tumor_Promoting_Inflammation,0.664,0.434,0.707
1605,Reprogramming_Energy_Metabolism,0.687,0.484,0.68
1605,Evading_ImmuneDetection,0.612,0.5,0.719
1606,Self_Sufficiency_In_Growth_Signals,0.788,0.915,0.833
1606,Insensitivity_To_Antigrowth_Signals,0.715,0.915,0.726
1606,Evading_Apoptosis,0.494,0.357,0.572
1606,Limitless_Replicative_Potential,0.633,0.614,0.622
1606,Sustained_Angiogenesis,0.705,0.475,0.707
1606,Tissue_Invasion_And_Metastasis,0.685,0.597,0.697
1606,Genome_Instability_And_Mutation,0.695,0.747,0.713
1606,Tumor_Promoting_Inflammation,0.45,0.325,0.384
1606,Reprogramming_Energy_Metabolism,0.578,0.375,0.55
1606,Evading_ImmuneDetection,0.452,0.406,0.506
1607,Self_Sufficiency_In_Growth_Signals,1,1,1
1607,Insensitivity_To_Antigrowth_Signals,0.932,0.915,0.93
1607,Evading_Apoptosis,0.456,0.467,0.539
1607,Limitless_Replicative_Potential,0.797,0.55,0.772
1607,Sustained_Angiogenesis,1,1,1
1607,Tissue_Invasion_And_Metastasis,1,1,1
1607,Genome_Instability_And_Mutation,0.739,0.66,0.71
1607,Tumor_Promoting_Inflammation,0.86,0.845,0.875
1607,Reprogramming_Energy_Metabolism,1,1,1
1607,Evading_ImmuneDetection,0.847,0.831,0.875
1608,Self_Sufficiency_In_Growth_Signals,0.979,0.847,0.981
1608,Insensitivity_To_Antigrowth_Signals,1,1,1
1608,Evading_Apoptosis,0.869,0.812,0.882
1608,Limitless_Replicative_Potential,0.747,0.601,0.712
1608,Sustained_Angiogenesis,1,1,1
1608,Tissue_Invasion_And_Metastasis,1,1,1
1608,Genome_Instability_And_Mutation,0.74,0.66,0.738
1608,Tumor_Promoting_Inflammation,1,1,1
1608,Reprogramming_Energy_Metabolism,1,1,1
1608,Evading_ImmuneDetection,0.847,0.831,0.875
1609,Self_Sufficiency_In_Growth_Signals,0.941,0.915,0.942
1609,Insensitivity_To_Antigrowth_Signals,1,1,1
1609,Evading_Apoptosis,0.826,0.751,0.841
1609,Limitless_Replicative_Potential,1,1,1
1609,Sustained_Angiogenesis,0.834,0.659,0.851
1609,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
1609,Genome_Instability_And_Mutation,1,1,1
1609,Tumor_Promoting_Inflammation,0.857,0.611,0.875
1609,Reprogramming_Energy_Metabolism,1,1,1
1609,Evading_ImmuneDetection,0.847,0.723,0.875
1610,Self_Sufficiency_In_Growth_Signals,1,1,1
1610,Insensitivity_To_Antigrowth_Signals,1,1,1
1610,Evading_Apoptosis,0.869,0.751,0.882
1610,Limitless_Replicative_Potential,0.942,0.756,0.94
1610,Sustained_Angiogenesis,1,1,1
1610,Tissue_Invasion_And_Metastasis,1,1,1
1610,Genome_Instability_And_Mutation,0.969,0.903,0.966
1610,Tumor_Promoting_Inflammation,1,1,1
1610,Reprogramming_Energy_Metabolism,1,1,1
1610,Evading_ImmuneDetection,1,1,1
1611,Self_Sufficiency_In_Growth_Signals,1,1,1
1611,Insensitivity_To_Antigrowth_Signals,0.932,0.885,0.93
1611,Evading_Apoptosis,0.869,0.611,0.882
1611,Limitless_Replicative_Potential,0.701,0.605,0.677
1611,Sustained_Angiogenesis,1,1,1
1611,Tissue_Invasion_And_Metastasis,1,1,1
1611,Genome_Instability_And_Mutation,0.739,0.747,0.71
1611,Tumor_Promoting_Inflammation,1,1,1
1611,Reprogramming_Energy_Metabolism,1,1,1
1611,Evading_ImmuneDetection,0.914,0.86,0.922
1612,Self_Sufficiency_In_Growth_Signals,1,1,1
1612,Insensitivity_To_Antigrowth_Signals,0.932,0.847,0.93
1612,Evading_Apoptosis,0.799,0.701,0.833
1612,Limitless_Replicative_Potential,0.766,0.614,0.745
1612,Sustained_Angiogenesis,0.891,0.918,0.895
1612,Tissue_Invasion_And_Metastasis,0.9,0.831,0.865
1612,Genome_Instability_And_Mutation,0.914,0.932,0.925
1612,Tumor_Promoting_Inflammation,0.734,0.582,0.787
1612,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
1612,Evading_ImmuneDetection,0.734,0.559,0.787
1613,Self_Sufficiency_In_Growth_Signals,0.804,0.915,0.849
1613,Insensitivity_To_Antigrowth_Signals,1,1,1
1613,Evading_Apoptosis,0.774,0.594,0.772
1613,Limitless_Replicative_Potential,0.896,0.756,0.889
1613,Sustained_Angiogenesis,1,1,1
1613,Tissue_Invasion_And_Metastasis,1,1,1
1613,Genome_Instability_And_Mutation,0.946,0.835,0.943
1613,Tumor_Promoting_Inflammation,1,1,1
1613,Reprogramming_Energy_Metabolism,0.677,0.643,0.642
1613,Evading_ImmuneDetection,1,1,1
1614,Self_Sufficiency_In_Growth_Signals,0.839,0.915,0.853
1614,Insensitivity_To_Antigrowth_Signals,0.841,0.915,0.844
1614,Evading_Apoptosis,0.774,0.594,0.811
1614,Limitless_Replicative_Potential,0.797,0.554,0.772
1614,Sustained_Angiogenesis,0.738,0.666,0.753
1614,Tissue_Invasion_And_Metastasis,1,1,1
1614,Genome_Instability_And_Mutation,0.727,0.618,0.731
1614,Tumor_Promoting_Inflammation,1,1,1
1614,Reprogramming_Energy_Metabolism,0.589,0.372,0.58
1614,Evading_ImmuneDetection,1,1,1
1615,Self_Sufficiency_In_Growth_Signals,0.74,0.915,0.771
1615,Insensitivity_To_Antigrowth_Signals,0.797,0.915,0.822
1615,Evading_Apoptosis,0.841,0.751,0.871
1615,Limitless_Replicative_Potential,0.591,0.564,0.588
1615,Sustained_Angiogenesis,0.834,0.745,0.851
1615,Tissue_Invasion_And_Metastasis,0.957,0.886,0.964
1615,Genome_Instability_And_Mutation,0.727,0.573,0.731
1615,Tumor_Promoting_Inflammation,0.642,0.582,0.63
1615,Reprogramming_Energy_Metabolism,0.809,0.484,0.799
1615,Evading_ImmuneDetection,0.706,0.723,0.739
1616,Self_Sufficiency_In_Growth_Signals,1,1,1
1616,Insensitivity_To_Antigrowth_Signals,0.932,0.847,0.93
1616,Evading_Apoptosis,0.826,0.751,0.841
1616,Limitless_Replicative_Potential,0.978,0.635,0.974
1616,Sustained_Angiogenesis,0.791,0.666,0.792
1616,Tissue_Invasion_And_Metastasis,1,1,1
1616,Genome_Instability_And_Mutation,0.914,0.932,0.925
1616,Tumor_Promoting_Inflammation,0.926,0.768,0.925
1616,Reprogramming_Energy_Metabolism,0.947,0.585,0.94
1616,Evading_ImmuneDetection,0.926,0.86,0.925
1617,Self_Sufficiency_In_Growth_Signals,0.807,0.847,0.806
1617,Insensitivity_To_Antigrowth_Signals,0.812,0.847,0.839
1617,Evading_Apoptosis,0.869,0.611,0.882
1617,Limitless_Replicative_Potential,0.896,0.756,0.889
1617,Sustained_Angiogenesis,1,1,1
1617,Tissue_Invasion_And_Metastasis,1,1,1
1617,Genome_Instability_And_Mutation,0.839,0.708,0.84
1617,Tumor_Promoting_Inflammation,1,1,1
1617,Reprogramming_Energy_Metabolism,0.579,0.585,0.551
1617,Evading_ImmuneDetection,0.702,0.559,0.709
1618,Self_Sufficiency_In_Growth_Signals,0.839,0.915,0.853
1618,Insensitivity_To_Antigrowth_Signals,0.788,0.915,0.812
1618,Evading_Apoptosis,0.799,0.828,0.833
1618,Limitless_Replicative_Potential,0.896,0.756,0.889
1618,Sustained_Angiogenesis,1,1,1
1618,Tissue_Invasion_And_Metastasis,1,1,1
1618,Genome_Instability_And_Mutation,0.839,0.71,0.84
1618,Tumor_Promoting_Inflammation,1,1,1
1618,Reprogramming_Energy_Metabolism,0.77,0.468,0.755
1618,Evading_ImmuneDetection,0.926,0.84,0.925
1619,Self_Sufficiency_In_Growth_Signals,0.46,0.435,0.595
1619,Insensitivity_To_Antigrowth_Signals,0.427,0.357,0.595
1619,Evading_Apoptosis,0.232,0.3,0.378
1619,Limitless_Replicative_Potential,0.498,0.518,0.462
1619,Sustained_Angiogenesis,0.394,0.243,0.302
1619,Tissue_Invasion_And_Metastasis,0.605,0.437,0.664
1619,Genome_Instability_And_Mutation,0.516,0.545,0.554
1619,Tumor_Promoting_Inflammation,0.562,0.333,0.6
1619,Reprogramming_Energy_Metabolism,1,1,1
1619,Evading_ImmuneDetection,0.535,0.5,0.525
1620,Self_Sufficiency_In_Growth_Signals,0.743,0.809,0.801
1620,Insensitivity_To_Antigrowth_Signals,0.792,0.85,0.816
1620,Evading_Apoptosis,0.453,0.31,0.496
1620,Limitless_Replicative_Potential,0.393,0.453,0.418
1620,Sustained_Angiogenesis,0.714,0.587,0.715
1620,Tissue_Invasion_And_Metastasis,0.578,0.639,0.57
1620,Genome_Instability_And_Mutation,0.47,0.527,0.499
1620,Tumor_Promoting_Inflammation,0.882,0.746,0.907
1620,Reprogramming_Energy_Metabolism,0.732,0.375,0.726
1620,Evading_ImmuneDetection,0.882,0.831,0.907
1621,Self_Sufficiency_In_Growth_Signals,1,1,1
1621,Insensitivity_To_Antigrowth_Signals,0.932,0.85,0.93
1621,Evading_Apoptosis,0.725,0.701,0.74
1621,Limitless_Replicative_Potential,0.896,0.756,0.889
1621,Sustained_Angiogenesis,0.834,0.725,0.851
1621,Tissue_Invasion_And_Metastasis,0.938,0.831,0.942
1621,Genome_Instability_And_Mutation,1,1,1
1621,Tumor_Promoting_Inflammation,0.799,0.841,0.787
1621,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
1621,Evading_ImmuneDetection,0.734,0.559,0.787
1622,Self_Sufficiency_In_Growth_Signals,0.806,0.795,0.851
1622,Insensitivity_To_Antigrowth_Signals,0.841,0.796,0.844
1622,Evading_Apoptosis,0.478,0.448,0.544
1622,Limitless_Replicative_Potential,0.676,0.453,0.688
1622,Sustained_Angiogenesis,0.638,0.549,0.577
1622,Tissue_Invasion_And_Metastasis,1,1,1
1622,Genome_Instability_And_Mutation,0.866,0.665,0.852
1622,Tumor_Promoting_Inflammation,0.704,0.582,0.747
1622,Reprogramming_Energy_Metabolism,0.667,0.402,0.654
1622,Evading_ImmuneDetection,0.702,0.559,0.747
1623,Self_Sufficiency_In_Growth_Signals,0.804,0.744,0.849
1623,Insensitivity_To_Antigrowth_Signals,1,1,1
1623,Evading_Apoptosis,0.76,0.701,0.814
1623,Limitless_Replicative_Potential,0.896,0.756,0.889
1623,Sustained_Angiogenesis,0.676,0.56,0.697
1623,Tissue_Invasion_And_Metastasis,0.957,0.88,0.964
1623,Genome_Instability_And_Mutation,1,1,1
1623,Tumor_Promoting_Inflammation,0.812,0.639,0.799
1623,Reprogramming_Energy_Metabolism,1,1,1
1623,Evading_ImmuneDetection,0.719,0.723,0.755
1624,Self_Sufficiency_In_Growth_Signals,0.783,0.915,0.829
1624,Insensitivity_To_Antigrowth_Signals,0.812,0.915,0.839
1624,Evading_Apoptosis,0.869,0.728,0.882
1624,Limitless_Replicative_Potential,1,1,1
1624,Sustained_Angiogenesis,1,1,1
1624,Tissue_Invasion_And_Metastasis,0.855,0.652,0.888
1624,Genome_Instability_And_Mutation,1,1,1
1624,Tumor_Promoting_Inflammation,1,1,1
1624,Reprogramming_Energy_Metabolism,1,1,1
1624,Evading_ImmuneDetection,0.888,0.739,0.895
1625,Self_Sufficiency_In_Growth_Signals,0.909,0.915,0.911
1625,Insensitivity_To_Antigrowth_Signals,0.812,0.915,0.839
1625,Evading_Apoptosis,0.869,0.828,0.882
1625,Limitless_Replicative_Potential,1,1,1
1625,Sustained_Angiogenesis,0.94,0.735,0.948
1625,Tissue_Invasion_And_Metastasis,1,1,1
1625,Genome_Instability_And_Mutation,1,1,1
1625,Tumor_Promoting_Inflammation,1,1,1
1625,Reprogramming_Energy_Metabolism,1,1,1
1625,Evading_ImmuneDetection,1,1,1
1626,Self_Sufficiency_In_Growth_Signals,1,1,1
1626,Insensitivity_To_Antigrowth_Signals,1,1,1
1626,Evading_Apoptosis,0.869,0.728,0.882
1626,Limitless_Replicative_Potential,1,1,1
1626,Sustained_Angiogenesis,1,1,1
1626,Tissue_Invasion_And_Metastasis,1,1,1
1626,Genome_Instability_And_Mutation,1,1,1
1626,Tumor_Promoting_Inflammation,1,1,1
1626,Reprogramming_Energy_Metabolism,1,1,1
1626,Evading_ImmuneDetection,0.926,0.746,0.925
1627,Self_Sufficiency_In_Growth_Signals,1,1,1
1627,Insensitivity_To_Antigrowth_Signals,1,1,1
1627,Evading_Apoptosis,0.492,0.467,0.569
1627,Limitless_Replicative_Potential,0.743,0.55,0.705
1627,Sustained_Angiogenesis,0.877,0.682,0.887
1627,Tissue_Invasion_And_Metastasis,0.855,0.886,0.888
1627,Genome_Instability_And_Mutation,0.932,0.835,0.93
1627,Tumor_Promoting_Inflammation,0.547,0.41,0.574
1627,Reprogramming_Energy_Metabolism,0.984,0.87,0.983
1627,Evading_ImmuneDetection,0.599,0.632,0.579
1628,Self_Sufficiency_In_Growth_Signals,0.966,0.915,0.963
1628,Insensitivity_To_Antigrowth_Signals,0.862,0.915,0.852
1628,Evading_Apoptosis,0.869,0.701,0.882
1628,Limitless_Replicative_Potential,0.633,0.614,0.622
1628,Sustained_Angiogenesis,1,1,1
1628,Tissue_Invasion_And_Metastasis,1,1,1
1628,Genome_Instability_And_Mutation,0.767,0.932,0.76
1628,Tumor_Promoting_Inflammation,0.882,0.825,0.907
1628,Reprogramming_Energy_Metabolism,0.991,0.659,0.989
1628,Evading_ImmuneDetection,0.914,0.86,0.922
1629,Self_Sufficiency_In_Growth_Signals,0.804,0.847,0.849
1629,Insensitivity_To_Antigrowth_Signals,1,1,1
1629,Evading_Apoptosis,0.492,0.448,0.569
1629,Limitless_Replicative_Potential,1,1,1
1629,Sustained_Angiogenesis,0.566,0.58,0.459
1629,Tissue_Invasion_And_Metastasis,0.562,0.539,0.617
1629,Genome_Instability_And_Mutation,1,1,1
1629,Tumor_Promoting_Inflammation,0.968,0.84,0.966
1629,Reprogramming_Energy_Metabolism,0.991,0.659,0.989
1629,Evading_ImmuneDetection,0.926,0.84,0.925
1630,Self_Sufficiency_In_Growth_Signals,0.979,0.915,0.981
1630,Insensitivity_To_Antigrowth_Signals,0.978,0.915,0.977
1630,Evading_Apoptosis,0.481,0.467,0.55
1630,Limitless_Replicative_Potential,0.716,0.605,0.712
1630,Sustained_Angiogenesis,0.834,0.659,0.851
1630,Tissue_Invasion_And_Metastasis,0.957,0.88,0.964
1630,Genome_Instability_And_Mutation,0.79,0.747,0.781
1630,Tumor_Promoting_Inflammation,1,1,1
1630,Reprogramming_Energy_Metabolism,0.853,0.604,0.847
1630,Evading_ImmuneDetection,1,1,1
1631,Self_Sufficiency_In_Growth_Signals,0.84,0.915,0.854
1631,Insensitivity_To_Antigrowth_Signals,0.978,0.915,0.977
1631,Evading_Apoptosis,0.869,0.828,0.882
1631,Limitless_Replicative_Potential,0.797,0.601,0.772
1631,Sustained_Angiogenesis,1,1,1
1631,Tissue_Invasion_And_Metastasis,1,1,1
1631,Genome_Instability_And_Mutation,0.74,0.66,0.738
1631,Tumor_Promoting_Inflammation,1,1,1
1631,Reprogramming_Energy_Metabolism,1,1,1
1631,Evading_ImmuneDetection,0.926,0.86,0.925
1632,Self_Sufficiency_In_Growth_Signals,1,1,1
1632,Insensitivity_To_Antigrowth_Signals,0.841,0.841,0.844
1632,Evading_Apoptosis,0.869,0.611,0.882
1632,Limitless_Replicative_Potential,1,1,1
1632,Sustained_Angiogenesis,0.791,0.725,0.792
1632,Tissue_Invasion_And_Metastasis,1,1,1
1632,Genome_Instability_And_Mutation,1,1,1
1632,Tumor_Promoting_Inflammation,0.882,0.746,0.907
1632,Reprogramming_Energy_Metabolism,0.677,0.342,0.654
1632,Evading_ImmuneDetection,0.882,0.746,0.907
1633,Self_Sufficiency_In_Growth_Signals,1,1,1
1633,Insensitivity_To_Antigrowth_Signals,0.837,0.915,0.812
1633,Evading_Apoptosis,0.756,0.828,0.749
1633,Limitless_Replicative_Potential,1,1,1
1633,Sustained_Angiogenesis,0.871,0.691,0.879
1633,Tissue_Invasion_And_Metastasis,1,1,1
1633,Genome_Instability_And_Mutation,0.839,0.66,0.84
1633,Tumor_Promoting_Inflammation,0.985,0.82,0.984
1633,Reprogramming_Energy_Metabolism,0.853,0.604,0.847
1633,Evading_ImmuneDetection,0.719,0.723,0.755
1634,Self_Sufficiency_In_Growth_Signals,0.979,0.847,0.981
1634,Insensitivity_To_Antigrowth_Signals,1,1,1
1634,Evading_Apoptosis,0.826,0.828,0.841
1634,Limitless_Replicative_Potential,1,1,1
1634,Sustained_Angiogenesis,0.791,0.585,0.792
1634,Tissue_Invasion_And_Metastasis,1,1,1
1634,Genome_Instability_And_Mutation,0.691,0.55,0.738
1634,Tumor_Promoting_Inflammation,1,1,1
1634,Reprogramming_Energy_Metabolism,1,1,1
1634,Evading_ImmuneDetection,0.926,0.84,0.925
1635,Self_Sufficiency_In_Growth_Signals,0.84,0.796,0.854
1635,Insensitivity_To_Antigrowth_Signals,0.745,0.795,0.773
1635,Evading_Apoptosis,0.691,0.521,0.731
1635,Limitless_Replicative_Potential,1,1,1
1635,Sustained_Angiogenesis,0.624,0.446,0.644
1635,Tissue_Invasion_And_Metastasis,0.855,0.652,0.888
1635,Genome_Instability_And_Mutation,1,1,1
1635,Tumor_Promoting_Inflammation,0.726,0.43,0.742
1635,Reprogramming_Energy_Metabolism,0.567,0.391,0.551
1635,Evading_ImmuneDetection,0.706,0.723,0.739
1636,Self_Sufficiency_In_Growth_Signals,1,1,1
1636,Insensitivity_To_Antigrowth_Signals,1,1,1
1636,Evading_Apoptosis,0.748,0.467,0.798
1636,Limitless_Replicative_Potential,1,1,1
1636,Sustained_Angiogenesis,0.738,0.549,0.753
1636,Tissue_Invasion_And_Metastasis,0.938,0.88,0.947
1636,Genome_Instability_And_Mutation,0.932,0.835,0.93
1636,Tumor_Promoting_Inflammation,1,1,1
1636,Reprogramming_Energy_Metabolism,1,1,1
1636,Evading_ImmuneDetection,0.914,0.86,0.922
1637,Self_Sufficiency_In_Growth_Signals,0.909,0.795,0.911
1637,Insensitivity_To_Antigrowth_Signals,0.761,0.795,0.763
1637,Evading_Apoptosis,0.466,0.428,0.52
1637,Limitless_Replicative_Potential,0.817,0.706,0.821
1637,Sustained_Angiogenesis,0.834,0.659,0.851
1637,Tissue_Invasion_And_Metastasis,0.83,0.571,0.864
1637,Genome_Instability_And_Mutation,0.891,0.833,0.902
1637,Tumor_Promoting_Inflammation,0.461,0.455,0.463
1637,Reprogramming_Energy_Metabolism,0.667,0.391,0.654
1637,Evading_ImmuneDetection,0.706,0.723,0.739
1638,Self_Sufficiency_In_Growth_Signals,0.943,0.885,0.933
1638,Insensitivity_To_Antigrowth_Signals,0.837,0.847,0.787
1638,Evading_Apoptosis,0.236,0.467,0.388
1638,Limitless_Replicative_Potential,0.743,0.55,0.69
1638,Sustained_Angiogenesis,0.616,0.665,0.484
1638,Tissue_Invasion_And_Metastasis,0.605,0.589,0.664
1638,Genome_Instability_And_Mutation,0.701,0.66,0.708
1638,Tumor_Promoting_Inflammation,0.583,0.457,0.6
1638,Reprogramming_Energy_Metabolism,1,1,1
1638,Evading_ImmuneDetection,0.626,0.529,0.671
1639,Self_Sufficiency_In_Growth_Signals,0.733,0.847,0.724
1639,Insensitivity_To_Antigrowth_Signals,0.812,0.847,0.839
1639,Evading_Apoptosis,0.869,0.611,0.882
1639,Limitless_Replicative_Potential,0.791,0.601,0.779
1639,Sustained_Angiogenesis,1,1,1
1639,Tissue_Invasion_And_Metastasis,0.782,0.527,0.816
1639,Genome_Instability_And_Mutation,1,1,1
1639,Tumor_Promoting_Inflammation,0.726,0.466,0.742
1639,Reprogramming_Energy_Metabolism,1,1,1
1639,Evading_ImmuneDetection,0.548,0.5,0.63
1640,Self_Sufficiency_In_Growth_Signals,0.481,0.915,0.669
1640,Insensitivity_To_Antigrowth_Signals,0.501,0.915,0.669
1640,Evading_Apoptosis,0.478,0.467,0.543
1640,Limitless_Replicative_Potential,0.574,0.564,0.564
1640,Sustained_Angiogenesis,0.436,0.422,0.408
1640,Tissue_Invasion_And_Metastasis,0.605,0.549,0.664
1640,Genome_Instability_And_Mutation,0.691,0.618,0.738
1640,Tumor_Promoting_Inflammation,0.562,0.43,0.6
1640,Reprogramming_Energy_Metabolism,0.589,0.492,0.58
1640,Evading_ImmuneDetection,0.535,0.349,0.504
1641,Self_Sufficiency_In_Growth_Signals,0.806,0.788,0.851
1641,Insensitivity_To_Antigrowth_Signals,1,1,1
1641,Evading_Apoptosis,0.799,0.728,0.833
1641,Limitless_Replicative_Potential,0.557,0.605,0.534
1641,Sustained_Angiogenesis,0.834,0.659,0.851
1641,Tissue_Invasion_And_Metastasis,1,1,1
1641,Genome_Instability_And_Mutation,0.91,0.835,0.909
1641,Tumor_Promoting_Inflammation,0.699,0.491,0.747
1641,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
1641,Evading_ImmuneDetection,0.699,0.373,0.747
1642,Self_Sufficiency_In_Growth_Signals,0.783,0.847,0.829
1642,Insensitivity_To_Antigrowth_Signals,0.783,0.847,0.806
1642,Evading_Apoptosis,0.494,0.323,0.572
1642,Limitless_Replicative_Potential,0.529,0.493,0.562
1642,Sustained_Angiogenesis,0.621,0.566,0.645
1642,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
1642,Genome_Instability_And_Mutation,0.876,0.59,0.872
1642,Tumor_Promoting_Inflammation,1,1,1
1642,Reprogramming_Energy_Metabolism,0.809,0.36,0.799
1642,Evading_ImmuneDetection,0.82,0.768,0.848
1643,Self_Sufficiency_In_Growth_Signals,0.773,0.915,0.805
1643,Insensitivity_To_Antigrowth_Signals,0.812,0.915,0.839
1643,Evading_Apoptosis,0.869,0.728,0.882
1643,Limitless_Replicative_Potential,1,1,1
1643,Sustained_Angiogenesis,1,1,1
1643,Tissue_Invasion_And_Metastasis,0.782,0.642,0.816
1643,Genome_Instability_And_Mutation,1,1,1
1643,Tumor_Promoting_Inflammation,1,1,1
1643,Reprogramming_Energy_Metabolism,1,1,1
1643,Evading_ImmuneDetection,0.888,0.739,0.895
1644,Self_Sufficiency_In_Growth_Signals,0.806,0.847,0.851
1644,Insensitivity_To_Antigrowth_Signals,0.841,0.847,0.844
1644,Evading_Apoptosis,0.869,0.611,0.882
1644,Limitless_Replicative_Potential,0.768,0.67,0.748
1644,Sustained_Angiogenesis,0.738,0.58,0.753
1644,Tissue_Invasion_And_Metastasis,1,1,1
1644,Genome_Instability_And_Mutation,0.79,0.71,0.792
1644,Tumor_Promoting_Inflammation,1,1,1
1644,Reprogramming_Energy_Metabolism,1,1,1
1644,Evading_ImmuneDetection,0.926,0.84,0.925
1645,Self_Sufficiency_In_Growth_Signals,1,1,1
1645,Insensitivity_To_Antigrowth_Signals,1,1,1
1645,Evading_Apoptosis,0.774,0.594,0.772
1645,Limitless_Replicative_Potential,0.896,0.756,0.889
1645,Sustained_Angiogenesis,0.94,0.735,0.948
1645,Tissue_Invasion_And_Metastasis,1,1,1
1645,Genome_Instability_And_Mutation,1,1,1
1645,Tumor_Promoting_Inflammation,0.953,0.552,0.956
1645,Reprogramming_Energy_Metabolism,0.991,0.659,0.989
1645,Evading_ImmuneDetection,0.914,0.86,0.922
1646,Self_Sufficiency_In_Growth_Signals,0.789,0.915,0.834
1646,Insensitivity_To_Antigrowth_Signals,0.853,0.915,0.857
1646,Evading_Apoptosis,0.869,0.828,0.882
1646,Limitless_Replicative_Potential,0.896,0.756,0.889
1646,Sustained_Angiogenesis,1,1,1
1646,Tissue_Invasion_And_Metastasis,1,1,1
1646,Genome_Instability_And_Mutation,0.839,0.708,0.84
1646,Tumor_Promoting_Inflammation,1,1,1
1646,Reprogramming_Energy_Metabolism,0.991,0.659,0.989
1646,Evading_ImmuneDetection,0.914,0.86,0.922
1647,Self_Sufficiency_In_Growth_Signals,0.773,0.847,0.805
1647,Insensitivity_To_Antigrowth_Signals,0.797,0.847,0.822
1647,Evading_Apoptosis,0.841,0.519,0.871
1647,Limitless_Replicative_Potential,1,1,1
1647,Sustained_Angiogenesis,0.705,0.58,0.707
1647,Tissue_Invasion_And_Metastasis,0.947,0.82,0.955
1647,Genome_Instability_And_Mutation,0.963,0.66,0.963
1647,Tumor_Promoting_Inflammation,0.857,0.768,0.875
1647,Reprogramming_Energy_Metabolism,1,1,1
1647,Evading_ImmuneDetection,0.847,0.768,0.875
1648,Self_Sufficiency_In_Growth_Signals,0.966,0.915,0.963
1648,Insensitivity_To_Antigrowth_Signals,1,1,1
1648,Evading_Apoptosis,0.869,0.828,0.882
1648,Limitless_Replicative_Potential,1,1,1
1648,Sustained_Angiogenesis,1,1,1
1648,Tissue_Invasion_And_Metastasis,1,1,1
1648,Genome_Instability_And_Mutation,0.91,0.835,0.919
1648,Tumor_Promoting_Inflammation,0.821,0.582,0.848
1648,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
1648,Evading_ImmuneDetection,0.825,0.723,0.848
1649,Self_Sufficiency_In_Growth_Signals,1,1,1
1649,Insensitivity_To_Antigrowth_Signals,1,1,1
1649,Evading_Apoptosis,0.748,0.467,0.798
1649,Limitless_Replicative_Potential,0.797,0.55,0.772
1649,Sustained_Angiogenesis,0.877,0.691,0.887
1649,Tissue_Invasion_And_Metastasis,1,1,1
1649,Genome_Instability_And_Mutation,0.79,0.66,0.781
1649,Tumor_Promoting_Inflammation,1,1,1
1649,Reprogramming_Energy_Metabolism,1,1,1
1649,Evading_ImmuneDetection,0.914,0.86,0.922
1650,Self_Sufficiency_In_Growth_Signals,1,1,1
1650,Insensitivity_To_Antigrowth_Signals,1,1,1
1650,Evading_Apoptosis,0.869,0.631,0.882
1650,Limitless_Replicative_Potential,0.752,0.673,0.738
1650,Sustained_Angiogenesis,1,1,1
1650,Tissue_Invasion_And_Metastasis,1,1,1
