CMF_ID,CMFlow,Mutation,Pathway,MutationSymbol,RegulatorSymbol,Regulon,MutationEnsembl,RegulatorEnsembl,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons,CMFlowType
CMF-33694,BCR_SIGNALING_PATHWAY_up_SP3_up_3423,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,SP3,3423,ENSG00000186716,ENSG00000172845,1,1.6046433704434415,0.1683781132880608,7.465384946965379e-5,1.9949746322614812,1.3186475977031749,1,0.0833333333333333,12,1,Mutated Pathway
CMF-33695,BCR_SIGNALING_PATHWAY_up_IRF8_up_403,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,IRF8,403,ENSG00000186716,ENSG00000140968,1,1.6036211913470164,0.5177106888466007,6.675741630067183e-39,2.6198831529032973,2.013087616902415,1,0.1666666666666666,18,3,Mutated Pathway
CMF-33697,BCR_SIGNALING_PATHWAY_up_IRF8_up_395,BCR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,BCR_SIGNALING_PATHWAY,NA,IRF8,395,ENSG00000186716,ENSG00000140968,1,1.6036211913470164,0.7453727209970484,3.218545139303933e-98,1.9914084388415296,1.313311683075163,1,0.1666666666666666,18,3,Mutated Pathway
CMF-33701,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF9_up_1457,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF9,1457,ENSG00000136244,ENSG00000213928,1,1.5203492184364722,0.5442608075332965,1.398889613849124e-43,2.202734914101582,1.4831669038798458,1,0.2,15,3,Mutated Pathway
CMF-33706,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF2_up_424,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF2,424,ENSG00000136244,ENSG00000168310,1,2.944020127594708,0.6305761837478454,4.321443278227655e-62,2.340371399938864,1.6239462092200896,1,0.2,25,5,Mutated Pathway
CMF-33712,IL6_MEDIATED_SIGNALING_EVENTS_up_MAF_up_189,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,MAF,189,ENSG00000136244,ENSG00000178573,1,2.0044115456684564,0.3972264655034182,3.7145130551871923e-22,2.353864587388951,1.636324416962358,1,0.1578947368421052,19,3,Mutated Pathway
CMF-33714,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2479,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2479,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.3450568210778647,9.106621833887871e-17,2.357101510123301,1.6404041262853104,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33715,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2489,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2489,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.694166774769162,5.4097632515304776e-80,2.202734914101582,1.4831669038798458,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33716,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2491,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2491,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.6558381873723599,1.105099255488358e-68,3.438084356163494,2.888914965121665,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33717,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2482,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2482,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.5774701857693073,4.704364718951399e-50,3.2332830149071508,2.636207642081433,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33718,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2485,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2485,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.2526780068918713,1.983513975470227e-9,2.13136357725044,1.410923008532615,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33719,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2476,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2476,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.5832755632140006,2.9069844001722155e-51,2.2046107607402665,1.4888670655070335,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33720,IL6_MEDIATED_SIGNALING_EVENTS_up_IRF7_up_2495,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,IRF7,2495,ENSG00000136244,ENSG00000276561,1,1.6134155165497677,0.6660875435518155,1.5269857603959316e-71,2.892513332648476,2.217043733588123,1,0.3333333333333333,21,7,Mutated Pathway
CMF-33725,IL6_MEDIATED_SIGNALING_EVENTS_up_EP300_up_3413,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,EP300,3413,ENSG00000136244,ENSG00000100393,1,1.5483566060290803,0.4573433387023632,1.116122837716226e-29,2.2212704591676307,1.4995070178545893,1,0.2,5,1,Mutated Pathway
CMF-33731,IL6_MEDIATED_SIGNALING_EVENTS_up_STAT5B_up_1544,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,STAT5B,1544,ENSG00000136244,ENSG00000173757,1,1.833471980555756,0.3095310289441794,1.242301488056027e-13,2.71741847531626,2.026282835786131,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33732,IL6_MEDIATED_SIGNALING_EVENTS_up_CEBPA_up_2605,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,CEBPA,2605,ENSG00000136244,ENSG00000245848,1,1.3980192468835635,0.390969135771411,1.8574663846178064e-21,2.21621308621739,1.4962263412847103,1,0.0476190476190476,21,1,Mutated Pathway
CMF-33736,IL6_MEDIATED_SIGNALING_EVENTS_up_KLF4_up_2120,IL6_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL6_MEDIATED_SIGNALING_EVENTS,NA,KLF4,2120,ENSG00000136244,ENSG00000136826,1,1.406408370126296,0.3135864164055618,5.714192364183687e-14,2.127872399036201,1.406510096004484,1,0.2,10,2,Mutated Pathway
CMF-33743,FGF_SIGNALING_PATHWAY_up_IRF2_up_424,FGF_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,FGF_SIGNALING_PATHWAY,NA,IRF2,424,NA,ENSG00000168310,1,2.382890471982012,0.6305761837478454,4.321443278227655e-62,2.110352983971732,1.3857411470805527,1,0.2,25,5,Mutated Pathway
CMF-33752,FGF_SIGNALING_PATHWAY_up_IRF1_up_113,FGF_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,FGF_SIGNALING_PATHWAY,NA,IRF1,113,NA,ENSG00000125347,1,1.3840521790206115,0.3716515662246825,2.1602385590875645e-19,2.163762274532564,1.4368255842223745,1,0.16,25,4,Mutated Pathway
CMF-33766,FGF_SIGNALING_PATHWAY_up_STAT5B_up_1544,FGF_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,FGF_SIGNALING_PATHWAY,NA,STAT5B,1544,NA,ENSG00000173757,1,2.078052132611557,0.3095310289441794,1.242301488056027e-13,2.2068932086296607,1.477804696055265,1,0.3333333333333333,9,3,Mutated Pathway
CMF-33776,SYNDECAN_1_MEDIATED_SIGNALING_EVENTS_up_STAT5A_up_2950,SYNDECAN_1_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,SYNDECAN_1_MEDIATED_SIGNALING_EVENTS,NA,STAT5A,2950,NA,ENSG00000126561,1,1.3194705006676255,0.373704675066504,1.3227228291549273e-19,2.086179172708426,1.369253896255332,1,0.0476190476190476,21,1,Mutated Pathway
CMF-33782,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_IRF2_up_426,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,IRF2,426,NA,ENSG00000168310,1,1.4652655526249398,0.3405319751138941,2.4082569349781315e-16,2.1155806406071576,1.4372383319779125,1,0.2,25,5,Mutated Pathway
CMF-33789,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_dn_NR1H4_dn_2344,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,NR1H4,2344,NA,ENSG00000012504,-1,1.3941398038685269,-0.236269125348259,2.1717255546010852e-8,2.08137469773223,1.4026055883502082,1,0.1666666666666666,6,1,Mutated Pathway
CMF-33795,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_dn_FEV_dn_3033,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,FEV,3033,NA,ENSG00000163497,-1,1.7941424820134662,-0.2656749305681232,2.6326637274966356e-10,2.203786168493571,1.528957792351075,1,0.2,5,1,Mutated Pathway
CMF-33796,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_TEAD3_up_2105,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,TEAD3,2105,NA,ENSG00000007866,1,1.9002938657394397,0.5335449881750819,1.214004678852307e-41,2.173202771551316,1.4983079173782663,1,0.1333333333333333,15,2,Mutated Pathway
CMF-33798,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_MEOX2_up_2196,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,MEOX2,2196,NA,ENSG00000106511,1,1.5182937189890688,0.3865662833822511,5.647822511674906e-21,3.0052580795322745,2.48102949659552,1,0.2142857142857142,14,3,Mutated Pathway
CMF-33800,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_MEOX2_up_2199,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,MEOX2,2199,NA,ENSG00000106511,1,1.5182937189890688,0.3282088010817104,3.1429806977587704e-15,2.1462186786482182,1.467545170424955,1,0.2142857142857142,14,3,Mutated Pathway
CMF-33801,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_HOXC4_up_3339,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,HOXC4,3339,NA,ENSG00000198353,1,1.3946976925566712,0.2727179125725353,8.410853905558882e-11,2.066530753175863,1.388765891250021,1,0.1428571428571428,7,1,Mutated Pathway
CMF-33805,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_FOXC1_up_655,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,FOXC1,655,NA,ENSG00000054598,1,1.3040427015040563,0.4455768287168645,4.375383691115867e-28,2.491104390936813,1.845882682282412,1,0.3,20,6,Mutated Pathway
CMF-33806,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_FOXC1_up_651,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,FOXC1,651,NA,ENSG00000054598,1,1.3040427015040563,0.4650293714297465,9.396365267908402e-31,2.6157066168647445,1.9937154670552024,1,0.3,20,6,Mutated Pathway
CMF-33811,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_STAT5A_up_2950,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,STAT5A,2950,NA,ENSG00000126561,1,2.580939750522929,0.373704675066504,1.3227228291549273e-19,2.2441167058174845,1.5718239848135704,1,0.1904761904761904,21,4,Mutated Pathway
CMF-33812,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_up_STAT5A_up_2940,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,STAT5A,2940,NA,ENSG00000126561,1,2.580939750522929,0.5569341388555225,5.7705157060300484e-46,2.141487174046052,1.46301425492534,1,0.1904761904761904,21,4,Mutated Pathway
CMF-33821,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_dn_TEF_dn_2660,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,TEF,2660,NA,ENSG00000167074,-1,2.793425879128053,-0.3088105830629313,1.4243048031651916e-13,3.003347437462566,2.4867523404362677,1,0.2,15,3,Mutated Pathway
CMF-33823,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_dn_TEF_dn_2659,SIGNALING_EVENTS_MEDIATED_BY_PTP1B_PID_NCI_NATURE_nonsilent_somatic,SIGNALING_EVENTS_MEDIATED_BY_PTP1B,NA,TEF,2659,NA,ENSG00000167074,-1,2.793425879128053,-0.2144542041734928,4.023134545220901e-7,2.457205047354692,1.81077049397632,1,0.2,15,3,Mutated Pathway
CMF-33836,N_CADHERIN_SIGNALING_EVENTS_up_STAT5B_up_1544,N_CADHERIN_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,N_CADHERIN_SIGNALING_EVENTS,NA,STAT5B,1544,NA,ENSG00000173757,1,2.87850814719364,0.3095310289441794,1.242301488056027e-13,2.2300029892355653,1.5160794618526747,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33837,N_CADHERIN_SIGNALING_EVENTS_up_STAT5B_up_1546,N_CADHERIN_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,N_CADHERIN_SIGNALING_EVENTS,NA,STAT5B,1546,NA,ENSG00000173757,1,2.87850814719364,0.3334209151935545,1.0754817973793922e-15,2.0494991730139582,1.338886249490668,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33841,N_CADHERIN_SIGNALING_EVENTS_up_SF1_up_2411,N_CADHERIN_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,N_CADHERIN_SIGNALING_EVENTS,NA,SF1,2411,NA,ENSG00000168066,1,1.4484110598106514,0.1093962251410747,0.0103847416805336,2.2328800735026317,1.516997358751915,1,0.1666666666666666,6,1,Mutated Pathway
CMF-33845,P75_MEDIATED_SIGNALING_up_STAT5B_up_1544,P75_MEDIATED_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,P75_MEDIATED_SIGNALING,NA,STAT5B,1544,NA,ENSG00000173757,1,1.6504769076150494,0.3095310289441794,1.242301488056027e-13,2.0504390344015606,1.3727847130910402,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33846,P75_MEDIATED_SIGNALING_up_STAT5B_up_1546,P75_MEDIATED_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,P75_MEDIATED_SIGNALING,NA,STAT5B,1546,NA,ENSG00000173757,1,1.6504769076150494,0.3334209151935545,1.0754817973793922e-15,2.1537494817010745,1.476700046811397,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33848,P75_MEDIATED_SIGNALING_dn_HNF1A_dn_1788,P75_MEDIATED_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,P75_MEDIATED_SIGNALING,NA,HNF1A,1788,NA,ENSG00000135100,-1,1.6619999336433904,-0.229192894738358,5.782501913792852e-8,2.110463000855237,1.4340768754712685,1,0.1111111111111111,18,2,Mutated Pathway
